"","preVar","y.1","y.2","y.3","y.4"
"46",0.435502425499496,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"47",0.45154745030843,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"48",0.467592475117363,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"49",0.483637499926296,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"50",0.499682524735229,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"51",0.515727549544162,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"52",0.531772574353095,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"53",0.547817599162028,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"54",0.563862623970961,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"55",0.579907648779894,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"56",0.595952673588827,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"57",0.61199769839776,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"58",0.628042723206694,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"59",0.644087748015627,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"60",0.66013277282456,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"61",0.676177797633493,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"62",0.692222822442426,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"63",0.708267847251359,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"64",0.724312872060292,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"65",0.740357896869225,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"66",0.756402921678158,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"67",0.772447946487091,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"68",0.788492971296024,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"69",0.804537996104958,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"70",0.820583020913891,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"71",0.836628045722824,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"72",0.852673070531757,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"73",0.86871809534069,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"74",0.884763120149623,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"75",0.900808144958556,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"76",0.916853169767489,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"77",0.932898194576422,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"78",0.948943219385356,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"79",0.964988244194289,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"80",0.981033269003222,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"81",0.997078293812155,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"82",1.01312331862109,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"83",1.02916834343002,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"84",1.04521336823895,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"85",1.06125839304789,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"86",1.07730341785682,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"87",1.09334844266575,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"88",1.10939346747469,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"89",1.12543849228362,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"90",1.14148351709255,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"91",1.15752854190149,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"92",1.17357356671042,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"93",1.18961859151935,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"94",1.20566361632829,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"95",1.22170864113722,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"96",1.23775366594615,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"97",1.25379869075508,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"98",1.26984371556402,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"99",1.28588874037295,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
"100",1.30193376518188,1.4013551668246,-5.19806000344771,-14.678678779787,1.72354588330669
