From study-source & pulse info,,Record-level information (data),,,,,,,,,,,,,,
Study ID,Pulse ID,Time relative to pulse,Time relative to pulse unit,Variable,Mean,Units,SD,SD type,N,Sample unit,Figure/Table source,Measurement method,Measurement timing,soilm depth,soilm depth units,Notes
932,1,0,day,modelled T delta18O,-34.28571429,parts per mil,4.227910818,SE,3,plot/collar,Figure 4,WS-CRDS,,,,
932,1,2,day,modelled T delta18O,-28.57142857,parts per mil,0.825763832,SE,3,plot/collar,Figure 4,WS-CRDS,,,,
932,1,3,day,modelled T delta18O,-25.14285714,parts per mil,0.865400495,SE,3,plot/collar,Figure 4,WS-CRDS,,,,
932,1,4,day,modelled T delta18O,-16,parts per mil,5.595375723,SE,3,plot/collar,Figure 4,WS-CRDS,,,,
932,1,10,day,modelled T delta18O,-14.85714286,parts per mil,0.171758877,SE,3,plot/collar,Figure 4,WS-CRDS,,,,
932,1,-1,day,modelled evaporation delta18O,-20.93023256,parts per mil,2.433122732,SE,3,plot/collar,Figure 4,WS-CRDS,,,,
932,1,0,day,modelled evaporation delta18O,-72.09302326,parts per mil,1.895416051,SE,3,plot/collar,Figure 4,WS-CRDS,,,,
932,1,2,day,modelled evaporation delta18O,-77.90697674,parts per mil,39.75668773,SE,3,plot/collar,Figure 4,WS-CRDS,,,,
932,1,3,day,modelled evaporation delta18O,-79.06976744,parts per mil,6.2373975,SE,3,plot/collar,Figure 4,WS-CRDS,,,,
932,1,4,day,modelled evaporation delta18O,-70.93023256,parts per mil,1.566070708,SE,3,plot/collar,Figure 4,WS-CRDS,,,,
932,1,6,day,modelled evaporation delta18O,-65.11627907,parts per mil,1.532464041,SE,3,plot/collar,Figure 4,WS-CRDS,,,,
932,1,10,day,modelled evaporation delta18O,-48.8372093,parts per mil,3.185912085,SE,3,plot/collar,Figure 4,WS-CRDS,,,,
932,2,-1,day,observed ET delta18O,-18.3908046,parts per mil,3.448275862,SE,3,plot/collar,Figure 4,WS-CRDS,,,,
932,2,0,day,observed ET delta18O,-106.8965517,parts per mil,19.54022989,SE,3,plot/collar,Figure 4,WS-CRDS,,,,
932,2,2,day,observed ET delta18O,-82.75862069,parts per mil,2.298850575,SE,3,plot/collar,Figure 4,WS-CRDS,,,,
932,2,3,day,observed ET delta18O,-72.4137931,parts per mil,4.597701149,SE,3,plot/collar,Figure 4,WS-CRDS,,,,
932,2,4,day,observed ET delta18O,-58.62068966,parts per mil,3.448275862,SE,3,plot/collar,Figure 4,WS-CRDS,,,,
932,2,6,day,observed ET delta18O,-47.12643678,parts per mil,1.149425287,SE,3,plot/collar,Figure 4,WS-CRDS,,,,
932,2,10,day,observed ET delta18O,-50.57471264,parts per mil,4.597701149,SE,3,plot/collar,Figure 4,WS-CRDS,,,,
932,2,-1,day,modelled T delta18O,-5.714285714,parts per mil,3.41543514,SE,3,plot/collar,Figure 4,WS-CRDS,,,,
932,2,0,day,modelled T delta18O,-43.42857143,parts per mil,4.348111658,SE,3,plot/collar,Figure 4,WS-CRDS,,,,
932,2,2,day,modelled T delta18O,-29.71428571,parts per mil,3.277504105,SE,3,plot/collar,Figure 4,WS-CRDS,,,,
932,2,4,day,modelled T delta18O,-25.14285714,parts per mil,6.752052545,SE,3,plot/collar,Figure 4,WS-CRDS,,,,
932,2,10,day,modelled T delta18O,-11.42857143,parts per mil,5.681444992,SE,3,plot/collar,Figure 4,WS-CRDS,,,,
932,2,-1,day,modelled evaporation delta18O,-27.5862069,parts per mil,5.747126437,SE,3,plot/collar,Figure 4,WS-CRDS,,,,
932,2,0,day,modelled evaporation delta18O,-163.2183908,parts per mil,9.195402299,SE,3,plot/collar,Figure 4,WS-CRDS,,,,
932,2,2,day,modelled evaporation delta18O,-151.7241379,parts per mil,18.3908046,SE,3,plot/collar,Figure 4,WS-CRDS,,,,
932,2,3,day,modelled evaporation delta18O,-114.9425287,parts per mil,12.64367816,SE,3,plot/collar,Figure 4,WS-CRDS,,,,
932,2,4,day,modelled evaporation delta18O,-66.66666667,parts per mil,2.298850575,SE,3,plot/collar,Figure 4,WS-CRDS,,,,
932,2,6,day,modelled evaporation delta18O,-56.32183908,parts per mil,1.71E-13,SE,3,plot/collar,Figure 4,WS-CRDS,,,,
932,2,10,day,modelled evaporation delta18O,-50.57471264,parts per mil,3.448275862,SE,3,plot/collar,Figure 4,WS-CRDS,,,,
932,1,-1,day,e (soil evap),0.690140845,mmol m-2 d-1,0.097093197,SE,3,plot/collar,Figure 5,WS-CRDS,,,,
932,1,0,day,e (soil evap),3.299295775,mmol m-2 d-1,0.349640396,SE,3,plot/collar,Figure 5,WS-CRDS,,,,
932,1,2,day,e (soil evap),1.61971831,mmol m-2 d-1,0.220707222,SE,3,plot/collar,Figure 5,WS-CRDS,,,,
932,1,3,day,e (soil evap),0.774647887,mmol m-2 d-1,0.129607432,SE,3,plot/collar,Figure 5,WS-CRDS,,,,
932,1,4,day,e (soil evap),0.552816901,mmol m-2 d-1,0.074842673,SE,3,plot/collar,Figure 5,WS-CRDS,,,,
932,1,6,day,e (soil evap),0.383802817,mmol m-2 d-1,0.020452502,SE,3,plot/collar,Figure 5,WS-CRDS,,,,
932,1,10,day,e (soil evap),0.330985915,mmol m-2 d-1,0.020077914,SE,3,plot/collar,Figure 5,WS-CRDS,,,,
932,2,-1,day,e (soil evap),0.331578947,mmol m-2 d-1,0.031578947,SE,3,plot/collar,Figure 5,WS-CRDS,,,,
932,2,0,day,e (soil evap),2.057894737,mmol m-2 d-1,0.147368421,SE,3,plot/collar,Figure 5,WS-CRDS,,,,
932,2,2,day,e (soil evap),1.310526316,mmol m-2 d-1,0.126315789,SE,3,plot/collar,Figure 5,WS-CRDS,,,,
932,2,3,day,e (soil evap),0.973684211,mmol m-2 d-1,0.168421053,SE,3,plot/collar,Figure 5,WS-CRDS,,,,
932,2,4,day,e (soil evap),0.5,mmol m-2 d-1,0.073684211,SE,3,plot/collar,Figure 5,WS-CRDS,,,,
932,2,6,day,e (soil evap),0.447368421,mmol m-2 d-1,0.052631579,SE,3,plot/collar,Figure 5,WS-CRDS,,,,
932,2,10,day,e (soil evap),0.173684211,mmol m-2 d-1,0.042105263,SE,3,plot/collar,Figure 5,WS-CRDS,,,,
932,1,-1,day,et,1.678571429,mmol m-2 d-1,0.140577508,SE,3,plot/collar,Figure 5,WS-CRDS,,,,
932,1,0,day,et,2.835714286,mmol m-2 d-1,0.355775076,SE,3,plot/collar,Figure 5,WS-CRDS,,,,
932,1,2,day,et,3.414285714,mmol m-2 d-1,0.319756839,SE,3,plot/collar,Figure 5,WS-CRDS,,,,
932,1,3,day,et,2.578571429,mmol m-2 d-1,0.336322188,SE,3,plot/collar,Figure 5,WS-CRDS,,,,
932,1,4,day,et,1.485714286,mmol m-2 d-1,0.312158055,SE,3,plot/collar,Figure 5,WS-CRDS,,,,
932,1,6,day,et,1.260714286,mmol m-2 d-1,0.164817629,SE,3,plot/collar,Figure 5,WS-CRDS,,,,
932,1,10,day,et,1.7,mmol m-2 d-1,0.257446809,SE,3,plot/collar,Figure 5,WS-CRDS,,,,
932,1,-1,day,t (transpiration),0.40459364,mmol m-2 d-1,0.02040636,SE,3,plot/collar,Figure 5,WS-CRDS,,,,
932,1,0,day,t (transpiration),0.277385159,mmol m-2 d-1,0.008329127,SE,3,plot/collar,Figure 5,WS-CRDS,,,,
932,1,2,day,t (transpiration),1.17844523,mmol m-2 d-1,0.114411913,SE,3,plot/collar,Figure 5,WS-CRDS,,,,
932,1,3,day,t (transpiration),1.14664311,mmol m-2 d-1,0.146214033,SE,3,plot/collar,Figure 5,WS-CRDS,,,,
932,1,4,day,t (transpiration),0.637809187,mmol m-2 d-1,0.108619384,SE,3,plot/collar,Figure 5,WS-CRDS,,,,
932,1,10,day,t (transpiration),1.019434629,mmol m-2 d-1,0.1341368,SE,3,plot/collar,Figure 5,WS-CRDS,,,,
932,1,-1,day,modelled evaporation,1.290035587,mmol m-2 d-1,0.12162519,SE,3,plot/collar,Figure 5,WS-CRDS,,,,
932,1,0,day,modelled evaporation,2.603202847,mmol m-2 d-1,0.303157577,SE,3,plot/collar,Figure 5,WS-CRDS,,,,
932,1,2,day,modelled evaporation,2.21886121,mmol m-2 d-1,0.252870239,SE,3,plot/collar,Figure 5,WS-CRDS,,,,
932,1,3,day,modelled evaporation,1.418149466,mmol m-2 d-1,0.226726859,SE,3,plot/collar,Figure 5,WS-CRDS,,,,
932,1,4,day,modelled evaporation,0.862989324,mmol m-2 d-1,0.156445305,SE,3,plot/collar,Figure 5,WS-CRDS,,,,
932,1,10,day,modelled evaporation,0.702846975,mmol m-2 d-1,0.146976346,SE,3,plot/collar,Figure 5,WS-CRDS,,,,
932,2,-1,day,et,1.023131673,mmol m-2 d-1,0.096085409,SE,3,plot/collar,Figure 5,WS-CRDS,,,,
932,2,0,day,et,1.460854093,mmol m-2 d-1,0.181494662,SE,3,plot/collar,Figure 5,WS-CRDS,,,,
932,2,2,day,et,1.236654804,mmol m-2 d-1,0.160142349,SE,3,plot/collar,Figure 5,WS-CRDS,,,,
932,2,3,day,et,1.514234875,mmol m-2 d-1,0.277580071,SE,3,plot/collar,Figure 5,WS-CRDS,,,,
932,2,4,day,et,1.151245552,mmol m-2 d-1,0.192170819,SE,3,plot/collar,Figure 5,WS-CRDS,,,,
932,2,6,day,et,1.023131673,mmol m-2 d-1,0.138790036,SE,3,plot/collar,Figure 5,WS-CRDS,,,,
932,2,10,day,et,0.371886121,mmol m-2 d-1,0.106761566,SE,3,plot/collar,Figure 5,WS-CRDS,,,,
932,2,-1,day,t (transpiration),0.672661871,mmol m-2 d-1,0.062213574,SE,3,plot/collar,Figure 5,WS-CRDS,,,,
932,2,0,day,t (transpiration),0.661870504,mmol m-2 d-1,0.094357254,SE,3,plot/collar,Figure 5,WS-CRDS,,,,
932,2,2,day,t (transpiration),0.661870504,mmol m-2 d-1,0.105033411,SE,3,plot/collar,Figure 5,WS-CRDS,,,,
932,2,4,day,t (transpiration),0.230215827,mmol m-2 d-1,0.056261041,SE,3,plot/collar,Figure 5,WS-CRDS,,,,
932,2,10,day,t (transpiration),0.057553957,mmol m-2 d-1,0.036752093,SE,3,plot/collar,Figure 5,WS-CRDS,,,,
932,2,-1,day,modelled evaporation,0.35106383,mmol m-2 d-1,0.042174604,SE,3,plot/collar,Figure 5,WS-CRDS,,,,
932,2,0,day,modelled evaporation,0.79787234,mmol m-2 d-1,0.086469297,SE,3,plot/collar,Figure 5,WS-CRDS,,,,
932,2,2,day,modelled evaporation,0.563829787,mmol m-2 d-1,0.074960248,SE,3,plot/collar,Figure 5,WS-CRDS,,,,
932,2,4,day,modelled evaporation,0.893617021,mmol m-2 d-1,0.161543121,SE,3,plot/collar,Figure 5,WS-CRDS,,,,
932,2,10,day,modelled evaporation,0.319148936,mmol m-2 d-1,0.063413341,SE,3,plot/collar,Figure 5,WS-CRDS,,,,
938,1,0,day,anet (photosynthesis),16.2962963,umol m-2 sec-1,0.740740741,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,1,1,day,anet (photosynthesis),17.77777778,umol m-2 sec-1,1.666666667,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,1,2,day,anet (photosynthesis),27.22222222,umol m-2 sec-1,1.111111111,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,1,3,day,anet (photosynthesis),28.88888889,umol m-2 sec-1,1.111111111,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,1,4,day,anet (photosynthesis),26.11111111,umol m-2 sec-1,0.740740741,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,1,5,day,anet (photosynthesis),21.11111111,umol m-2 sec-1,0.555555556,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,1,6,day,anet (photosynthesis),22.22222222,umol m-2 sec-1,0.925925926,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,1,7,day,anet (photosynthesis),22.22222222,umol m-2 sec-1,1.481481481,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,2,0,day,anet (photosynthesis),16.66666667,umol m-2 sec-1,1.137071651,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,2,1,day,anet (photosynthesis),20,umol m-2 sec-1,1.728971963,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,2,2,day,anet (photosynthesis),35.55555556,umol m-2 sec-1,0.939771547,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,2,3,day,anet (photosynthesis),35.37037037,umol m-2 sec-1,0.751124957,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,2,4,day,anet (photosynthesis),32.77777778,umol m-2 sec-1,1.661474559,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,2,5,day,anet (photosynthesis),33.33333333,umol m-2 sec-1,2.040498442,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,2,6,day,anet (photosynthesis),32.59259259,umol m-2 sec-1,1.098996192,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,2,7,day,anet (photosynthesis),31.85185185,umol m-2 sec-1,1.465905157,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,3,0,day,anet (photosynthesis),16.11111111,umol m-2 sec-1,1.111111111,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,3,1,day,anet (photosynthesis),17.03703704,umol m-2 sec-1,1.296296296,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,3,2,day,anet (photosynthesis),18.88888889,umol m-2 sec-1,1.296296296,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,3,3,day,anet (photosynthesis),19.07407407,umol m-2 sec-1,2.037037037,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,3,4,day,anet (photosynthesis),22.40740741,umol m-2 sec-1,0.925925926,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,3,5,day,anet (photosynthesis),23.33333333,umol m-2 sec-1,2.407407407,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,3,6,day,anet (photosynthesis),21.66666667,umol m-2 sec-1,1.481481481,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,3,7,day,anet (photosynthesis),22.59259259,umol m-2 sec-1,1.111111111,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,4,0,day,anet (photosynthesis),14.05660377,umol m-2 sec-1,2.034305317,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,4,1,day,anet (photosynthesis),14.43396226,umol m-2 sec-1,1.838765009,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,4,2,day,anet (photosynthesis),17.26415094,umol m-2 sec-1,1.735849057,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,4,3,day,anet (photosynthesis),22.73584906,umol m-2 sec-1,1.718696398,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,4,4,day,anet (photosynthesis),16.50943396,umol m-2 sec-1,0.490566038,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,4,5,day,anet (photosynthesis),21.60377358,umol m-2 sec-1,1.032590051,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,4,6,day,anet (photosynthesis),21.98113208,umol m-2 sec-1,1.018867925,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,4,7,day,anet (photosynthesis),17.26415094,umol m-2 sec-1,1.372212693,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,5,0,day,anet (photosynthesis),15.73394495,umol m-2 sec-1,1.858647638,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,5,1,day,anet (photosynthesis),17.93577982,umol m-2 sec-1,0.953109072,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,5,2,day,anet (photosynthesis),26.55963303,umol m-2 sec-1,1.032959565,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,5,3,day,anet (photosynthesis),19.95412844,umol m-2 sec-1,1.156982671,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,5,4,day,anet (photosynthesis),19.95412844,umol m-2 sec-1,1.712538226,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,5,5,day,anet (photosynthesis),26.74311927,umol m-2 sec-1,0.479102956,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,5,6,day,anet (photosynthesis),21.97247706,umol m-2 sec-1,1.360856269,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,5,7,day,anet (photosynthesis),19.40366972,umol m-2 sec-1,1.522256201,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,6,0,day,anet (photosynthesis),12.40740741,umol m-2 sec-1,0.910349602,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,6,1,day,anet (photosynthesis),14.81481481,umol m-2 sec-1,1.4935964,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,6,2,day,anet (photosynthesis),18.14814815,umol m-2 sec-1,0.964001385,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,6,3,day,anet (photosynthesis),14.25925926,umol m-2 sec-1,1.488404292,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,6,4,day,anet (photosynthesis),14.81481481,umol m-2 sec-1,1.4935964,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,6,5,day,anet (photosynthesis),20.18518519,umol m-2 sec-1,1.730702665,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,6,6,day,anet (photosynthesis),16.85185185,umol m-2 sec-1,1.512634129,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,6,7,day,anet (photosynthesis),17.22222222,umol m-2 sec-1,1.329179647,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,1,0,day,t (transpiration),7.690909091,mmol m-2 sec-1,0.42020202,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,1,1,day,t (transpiration),7.581818182,mmol m-2 sec-1,0.862626263,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,1,2,day,t (transpiration),11.94545455,mmol m-2 sec-1,0.498989899,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,1,3,day,t (transpiration),12.38181818,mmol m-2 sec-1,0.507070707,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,1,4,day,t (transpiration),12.16363636,mmol m-2 sec-1,0.280808081,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,1,5,day,t (transpiration),12.38181818,mmol m-2 sec-1,1.062626263,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,1,6,day,t (transpiration),7.690909091,mmol m-2 sec-1,0.642424242,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,1,7,day,t (transpiration),7.581818182,mmol m-2 sec-1,0.418181818,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,2,0,day,t (transpiration),7.513761468,mmol m-2 sec-1,0.375127421,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,2,1,day,t (transpiration),11.69724771,mmol m-2 sec-1,1.191641182,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,2,2,day,t (transpiration),15.11009174,mmol m-2 sec-1,1.001019368,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,2,3,day,t (transpiration),15.88073394,mmol m-2 sec-1,0.785932722,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,2,4,day,t (transpiration),16.43119266,mmol m-2 sec-1,0.568807339,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,2,5,day,t (transpiration),16.76146789,mmol m-2 sec-1,1.127420999,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,2,6,day,t (transpiration),12.24770642,mmol m-2 sec-1,0.752293578,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,2,7,day,t (transpiration),7.733944954,mmol m-2 sec-1,0.71049949,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,3,0,day,t (transpiration),5.777777778,mmol m-2 sec-1,0.698857736,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,3,1,day,t (transpiration),4.111111111,mmol m-2 sec-1,0.346832814,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,3,2,day,t (transpiration),10.33333333,mmol m-2 sec-1,0.629283489,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,3,3,day,t (transpiration),11.88888889,mmol m-2 sec-1,0.755970924,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,3,4,day,t (transpiration),9.777777778,mmol m-2 sec-1,0.399792316,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,3,5,day,t (transpiration),11.33333333,mmol m-2 sec-1,0.526479751,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,3,6,day,t (transpiration),7.111111111,mmol m-2 sec-1,0.374870197,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,3,7,day,t (transpiration),7.222222222,mmol m-2 sec-1,0.488058152,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,4,0,day,t (transpiration),6.927272727,mmol m-2 sec-1,0.739393939,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,4,1,day,t (transpiration),3.981818182,mmol m-2 sec-1,0.351515152,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,4,2,day,t (transpiration),7.036363636,mmol m-2 sec-1,0.296969697,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,4,3,day,t (transpiration),8.563636364,mmol m-2 sec-1,0.325252525,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,4,4,day,t (transpiration),7.472727273,mmol m-2 sec-1,0.193939394,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,4,5,day,t (transpiration),7.145454545,mmol m-2 sec-1,0.521212121,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,4,6,day,t (transpiration),4.418181818,mmol m-2 sec-1,0.137373737,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,4,7,day,t (transpiration),4.745454545,mmol m-2 sec-1,0.365656566,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,5,0,day,t (transpiration),6.302752294,mmol m-2 sec-1,0.733611343,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,5,1,day,t (transpiration),8.724770642,mmol m-2 sec-1,0.275229358,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,5,2,day,t (transpiration),8.504587156,mmol m-2 sec-1,0.604503753,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,5,3,day,t (transpiration),9.605504587,mmol m-2 sec-1,0.376313595,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,5,4,day,t (transpiration),9.165137615,mmol m-2 sec-1,0.380316931,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,5,5,day,t (transpiration),8.28440367,mmol m-2 sec-1,0.279232694,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,5,6,day,t (transpiration),8.28440367,mmol m-2 sec-1,0.170141785,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,5,7,day,t (transpiration),5.201834862,mmol m-2 sec-1,0.198165138,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,6,0,day,t (transpiration),6.054545455,mmol m-2 sec-1,0.688573812,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,6,1,day,t (transpiration),4.2,mmol m-2 sec-1,0.451376147,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,6,2,day,t (transpiration),7.254545455,mmol m-2 sec-1,0.4793995,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,6,3,day,t (transpiration),5.727272727,mmol m-2 sec-1,0.465387823,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,6,4,day,t (transpiration),7.254545455,mmol m-2 sec-1,0.699582986,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,6,5,day,t (transpiration),5.618181818,mmol m-2 sec-1,0.13411176,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,6,6,day,t (transpiration),4.309090909,mmol m-2 sec-1,0.342285238,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,6,7,day,t (transpiration),5.4,mmol m-2 sec-1,0.242201835,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,1,0,day,wue,2.299145299,mmol mol-1,0.011779071,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,1,1,day,wue,2.572649573,mmol mol-1,0.276089923,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,1,2,day,wue,2.367521368,mmol mol-1,0.077856784,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,1,3,day,wue,2.264957265,mmol mol-1,0.180420886,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,1,4,day,wue,2.094017094,mmol mol-1,0.18329383,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,1,5,day,wue,1.820512821,mmol mol-1,0.255117432,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,1,6,day,wue,2.641025641,mmol mol-1,0.140486964,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,1,7,day,wue,2.811965812,mmol mol-1,0.070387129,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,2,0,day,wue,2.254237288,mmol mol-1,0.147472114,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,2,1,day,wue,1.644067797,mmol mol-1,0.381573229,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,2,2,day,wue,2.355932203,mmol mol-1,0.148341301,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,2,3,day,wue,2.288135593,mmol mol-1,0.113573808,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,2,4,day,wue,2.118644068,mmol mol-1,0.112125163,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,2,5,day,wue,1.915254237,mmol mol-1,0.110386788,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,2,6,day,wue,2.762711864,mmol mol-1,0.049253948,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,2,7,day,wue,4.084745763,mmol mol-1,0.197305519,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,3,0,day,wue,2.448275862,mmol mol-1,0.137931034,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,3,1,day,wue,3.379310345,mmol mol-1,0.103448276,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,3,2,day,wue,1.896551724,mmol mol-1,0.137931034,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,3,3,day,wue,1.586206897,mmol mol-1,0.068965517,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,3,4,day,wue,2.344827586,mmol mol-1,0.172413793,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,3,5,day,wue,2.068965517,mmol mol-1,0.310344828,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,3,6,day,wue,3.275862069,mmol mol-1,0.379310345,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,3,7,day,wue,3.448275862,mmol mol-1,0.172413793,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,4,0,day,wue,2.084745763,mmol mol-1,0.419527742,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,4,1,day,wue,3.813559322,mmol mol-1,0.673620165,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,4,2,day,wue,2.389830508,mmol mol-1,0.422135303,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,4,3,day,wue,2.152542373,mmol mol-1,0.18079096,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,4,4,day,wue,2.288135593,mmol mol-1,0.216137911,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,4,5,day,wue,3.13559322,mmol mol-1,0.257569173,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,4,6,day,wue,5.271186441,mmol mol-1,0.446762277,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,4,7,day,wue,3.610169492,mmol mol-1,0.364189483,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,5,0,day,wue,2.435897436,mmol mol-1,0.239316239,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,5,1,day,wue,2.128205128,mmol mol-1,0.170940171,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,5,2,day,wue,2.47008547,mmol mol-1,0.341880342,SE,3,leaf,Figure 3,CIRAS-2,,,,
938,5,3,day,wue,2.094017094,mmol mol-1,0.239316239,SE,3,leaf,Figure 3,CIRAS-2,,,,
